key,high,time_elapsed_micro
24fcc5e035c60b656cd5,39,0.9015
1f671049df221b656c71,39,0.8913
71d22ea98fb0d4d03c99,39,0.8835
51caa0cb93d5a94b3752,39,0.9161999999999999
20d50666e7762de2e31c,39,0.886
9402768b2d4de2d6287f,39,0.8896
66a94522169a6fd2c7c3,39,0.9024
2ed4372b20c863cdb396,39,0.887
85891099bfd0a46f6daa,39,0.8828999999999999
64ad7840a5af8dc27d89,39,0.9127
4f47377a880db863d0d2,39,0.8853
71d800eb61a3a2d659d7,39,0.8871
dfad1cc7e0420807baab,39,0.884
53aa8e6a2d4e744329d7,40,0.8847999999999999
8062f1a73c362ebd7c0e,40,0.8882
7a7ba9244318db91e959,40,0.8835999999999999
6e99dc9a70a93a8a7623,40,0.8842
4773498316e98e2b7a2b,40,0.8833
20d28494ded7b82f331f,40,0.9134
5f808a27823df2b95eb2,40,0.8838999999999999
848e93caacaf64fdb221,40,0.8853
174264f2badc8c3dc7a2,40,0.8836999999999999
2b672fc067422c8fe1bc,40,0.8864
ddf4ce84ab49813917c5,40,0.8871
c0542baf1fd438a61e6e,40,0.8886
ab7e234db87a5609a598,40,0.8883
4027be54947c68ff68d4,40,0.886
bd9ecb718062f2c1949e,40,0.8834
ac93a22bed03b310a77d,40,0.8836999999999999
88688e39e8f1518a67fb,40,0.8833
d99a73b44284d3cab387,40,0.8918999999999999
83a97b6e5472df8140f4,40,0.8844
3a8375e3e62e1f5a4063,40,0.8837999999999999
9b238ee9154fe50cd4b2,40,0.8907999999999999
0ef5aaf9d502bc0d3895,40,0.8851
67a9bc151b255e9176c4,40,0.8898999999999999
89730d7de6891af54d81,40,0.8835999999999999
037670ebb02f1aa5b6b2,40,0.8856999999999999
9c71b2fb665141b87217,40,0.8842
85bcf041acd007fc35bd,40,0.8847999999999999
de6cf43c2473d483841f,40,0.9164
942e9680cdad32bf68ab,40,0.8827999999999999
2c8925a0f56553a4f2ef,40,0.8979999999999999
ed3b419831ca6efae222,40,0.8846999999999999
2ad66363b8a964cd4e71,40,0.8828999999999999
891b0142ee6d7f866b6c,40,0.8876999999999999
59e6694fcb2f54012f58,40,0.8862
42d6b22f73146f853f12,40,0.8818999999999999
99a5356194a25907ebee,40,0.8855
841d11f196f617a8deaa,40,0.8833
cd970104eff9b8c3549a,40,0.9044
399e64b8e849db09e64d,40,0.8876
10b9c43e6e7e7c815da8,40,0.8855999999999999
2bd51323129cc5dfd8aa,40,0.9130999999999999
5d621ac3e57d66d95190,40,0.8857999999999999
d4ab532893d9213c3a7d,40,0.8848999999999999
acaa422580ff973d7259,40,0.8949999999999999
72aa5a59681f03998dcf,40,0.8843
0b4469b4eb64d9a2bccd,40,0.8865
6e9da4e858d6da1c9668,40,0.8844
e2e7e8e145991671e499,40,0.8878999999999999
37b4fb80c81afe52307c,40,0.8845
e630b7ee81e35702ac56,40,0.8877999999999999
d99483d322cd66383ecb,40,0.884
84eded01c4ab512ec9eb,40,0.8865
171d2957c6aea023ae7a,40,1.5070999999999999
cc9f8054ad6959ad38ba,40,0.8896999999999999
5b84d27da76dc08fba02,40,0.8933
c22a3f5ce81b68e6f0c6,40,0.9167
e3433ad2b90ef10fd990,40,0.8888999999999999
5cb2dcf889d44419bce5,40,0.8843
97523e7941f62688dcc5,40,0.9873
460316ca05b9c57fddb1,40,0.8861
e6cd4694f3337a294691,40,0.8922
d21cab43e27e44b80d7d,40,0.9845999999999999
bbd0c2848ff8c18b722f,40,0.8884
937b2a46197d68e1a467,40,0.886
c62fd9ad090cdb1dd918,40,1.066
6a50f203e0a857ffa4ae,40,1.1732
73fb0bc6ab341882f564,40,0.8847999999999999
aa5fc04ec75a439c7133,40,0.9344
662b53164866de012ff7,40,0.8842
92fe87da48a699aec80b,40,0.8825999999999999
3438eab85bc087f98cd3,40,0.8831
4cad29ddc4ef2058e7a8,40,1.0266
91435d5dfde55c0aa05c,40,0.8857999999999999
4deb0088bccaf59e8f4c,40,1.2106999999999999
533f147e24d12743b31d,40,1.72
bcf6b83ac95a92192791,40,0.9273
4caf97c578750dc07247,40,1.4356
b363a2bfa94b45640da9,40,0.8844
36bc6562d1f365b62c28,40,1.6305999999999998
4fceb0c0d849afe203fc,40,1.6237
596aae8fa45e111e3f82,40,1.2749
c4a2bf1c57b55392b18a,40,1.4006999999999998
298e6f806b939e2f4e70,40,0.8872
82e5c7c626c1bb609f33,40,0.885
945986983ea7952f52da,40,0.8835
8fb540dfecc99245fa04,40,0.8846999999999999
b4461bbb073ab47f4582,40,0.8842
e15ae6fd4d2c3601433e,40,0.8852
2148decf3f5ec50518d5,40,0.8842
ba237cd0322519cfb87c,40,1.4149
a0730b5b4b855a17f1ab,40,0.8861
73c54c1c3c49d4f191fc,40,0.9581
91f5ed12f16ce085b651,40,0.8992
3354dbe3d31255311cc7,40,0.9171999999999999
f2154c79779b0496b09d,40,0.9812
ab19ab49db3a561d5846,40,1.63
38a0f0bf8b2acf3e0c53,40,0.8848999999999999
57de879f685800d5152f,40,1.3373
6d823be18d1943b86f0f,40,0.884
595a2cf5f66cb49aa184,40,0.8851
75a54dc7f27b8467081d,41,1.6308
a1a9fa046b136e1b72f6,41,0.8862
46a134fd096a33d715f9,41,0.9459
28d47459ad59fab4556a,41,0.8855
7a3c229efe2d8d60457a,41,0.8838999999999999
95337026e231a7deccda,41,0.885
b7e23226708137663ff2,41,0.8854
679c3626b58675554e93,41,0.8865
d34dc4a4e6b298f135bc,41,0.8867999999999999
5a53481b179e4d85dedc,41,0.8858999999999999
cb084733f7a04fcfa44b,41,0.8845
04668b7f865044b5f3df,41,0.9153
fffd422e16027c05ea87,41,0.8886999999999999
731c5773a701e61e969a,41,0.89
978bfd3a7864c8961ba4,41,0.9230999999999999
fdc6040ca9667f64f30b,41,0.8843
8c06818e2dd614e76f7f,41,0.8861
a3c4ecd8531a333ee725,41,0.8896999999999999
0fd8af8055bc765dd6a0,41,0.8848999999999999
caabb55ca31ac13bd869,41,0.8841
9878d303a77b8bae0997,41,0.8853
771d9515db59671a28d2,41,0.8844
6a657be134dc947eca44,41,0.8866999999999999
ba91b3667f4b0b86929a,41,0.8905
c3ba11dd54d5a365e057,41,0.8864
e4f4589d3c13920dfa3b,41,0.8842
2c71a557e2fd98ce91a1,41,0.8865999999999999
99d64cf9f20ca65e6538,41,0.8841
e56e2b6173c2f2cb4236,41,0.8848999999999999
9670f5d8673607cbf302,41,0.8876999999999999
637568cc99f4f13e018f,41,0.9167
5351d6092b69bd7bec14,41,0.8898999999999999
e0bf0ef371bd6404ca1d,41,0.8886
66fafd6a0fc70a0c1399,41,0.9225
083bb969dfcf150d4355,41,0.8875
0ecbec7d8c35497c4f44,41,0.884
42f89541cec5f66cceb1,41,0.89
57b22ef51e0d9a62aa71,41,0.8863
d5ff78c21b4b365014d3,41,0.8886999999999999
43c6dcc3af40b62f2c4f,41,0.8852
55e2abd9192871f8d0be,41,0.8892
c8df48e9d1c44f0d73b2,41,0.887
1fba1e84b1f8948b7b0e,41,0.8868999999999999
3d480fc230debabca9d6,41,0.8837999999999999
ee441916bc7ea40dd6f1,41,0.8911
8fc6c5766b8eb3985a88,41,0.8866999999999999
c7ee954d891e9434b8ce,41,0.8965
3f9941c3c35a35ca8ef2,41,0.8845999999999999
6168b03961ea2ffeb155,41,0.886
c0316b2d6adc4d99f9a5,41,0.9116
72a5f8f0d512d030ef75,41,0.8842
50e7c8cdb72fbe46064a,41,0.8843
b8ba1b51d4aec8fac394,41,0.8971
df2648b850f43f0c46fe,41,0.8845999999999999
ebf1b4d01c233b88d57a,41,0.8841
4b35dc58fc8e435c2ace,41,0.9142
bf28b1aa5cd7886e9255,41,0.8841
b62b59f4ea8d1649d4e1,41,0.8853
56f231abd85ae90ca769,41,0.8855999999999999
ccef1c57508d0d6b9555,41,0.8838999999999999
9358312b9307fd71a3cd,41,0.8835
8126d8d28999f3d7ee07,41,0.884
d8511c3ce9ede67a14f0,41,0.8831
f122a36e48d3e0bccf93,41,0.8845
f15cbb6e13f8660283b9,41,0.8817999999999999
34aaa4387d6c5d62aba7,41,0.8851
bf78b3326564303c1d5d,41,0.884
b9760f4ed3dc68a856a8,41,0.8841
4da4eabcebe632160bc3,41,0.8861
65bb1608aa97f9b0a47e,41,0.9033
ec0c72548f5b64b5a3ae,41,0.8872
6ef3a1f60d0e2f73062c,41,0.8878999999999999
941b4fb689ea6b81771a,41,0.8888999999999999
90adb66b13237e74386e,41,0.8875
8bf865a9612af1f053b3,41,0.8851
205cb62274e2eede75d8,41,0.884
af2484b123fbd9b23d49,41,0.8832
98f7fea18555b50b5318,41,0.8891
1cd52cbe836887f6d9c8,41,0.8824
b96caa27f55ef8912a06,41,0.8884
53a4aa94c06a47edd3bb,41,0.9196
903fe7325c35ba516365,41,0.8872
8110b957db7b6bab51c8,41,0.8876
619dcfc1f80c6b4df078,41,1.6022999999999998
fb26e4c844d3cc3ec9f0,41,0.8845999999999999
c7584a61175ffc169cca,41,0.885
639538d2bddad501ecc9,41,0.9149999999999999
e6340cdd6c879c5a784f,41,0.8845
794f269724b772e3c48c,41,0.885
dd8a1d046adc9c9faa65,41,0.8838999999999999
6b10ab7ddec28fa43ad0,41,0.8867999999999999
3e387c449f975f2940e5,41,0.8854
07c0f86df8f50c1bb539,41,0.9005
e308c721d3de356ecd15,41,0.8855999999999999
b989d432a4ec9888df7b,41,0.8876999999999999
ca7ed1dee35015f05c70,41,0.8812
cdb5d49e8b6f60a86607,41,0.8836999999999999
f50870ff52d20f9f843c,41,0.8848999999999999
1c2be944ed93936f9b60,41,0.8876999999999999
a9caf46f103d0b7b66c2,41,0.8825999999999999
534184fa926db1f9bdb8,42,0.886
a339de6b7e3a10f7c901,42,0.8843
75bf1168df36485918ee,42,0.8863
3e6c4ce184ddb96cab8b,42,0.8851
b165258a7e1fcfb56099,42,0.8846999999999999
9334158809e9bf57cfe9,42,0.8846999999999999
8945bfcf4f5c9e8880bb,42,0.8845999999999999
696acb8abd495fa52e32,42,0.8864
ad573f1860ecbab32a3c,42,0.9103
ebd144359b0cba5ed1ce,42,0.9578
cddc2198ec87fea94873,42,0.8903
c65c1df2ea71d258c69e,42,0.9203
9bbd1bd2dcd013b684d3,42,0.8922
bf9a178d5e6852ccb654,42,0.8906
62be3a37ac1d79393495,42,0.8825999999999999
5beb6e5d40917cc5636c,42,0.8953
871e7ae6f686cd407d26,42,0.8896999999999999
623c7ee337771b0a9b24,42,0.8836999999999999
5e07391d54cd03eef336,42,0.9284
bb484fb88919f2c8dcf3,42,0.8877999999999999
74b8c22c8dfc803ebfda,42,0.884
7359c1db15b15fcc62b1,42,0.9160999999999999
605272a6f7289c7c557f,42,0.8853
ffe1384ee0bace06233e,42,0.8838999999999999
7bdbbfb4bb0495808f44,42,0.885
5c15c688d35321bff1ed,42,0.8851
33fafc2cc0a09f375a2e,42,0.8846999999999999
679d99292dd46b90ed39,42,0.8844
3c963ee749954aa1cef4,42,0.8863
79b07ef8f3451518c2f9,42,0.8857999999999999
4e5d6f8e398e1fa1e522,42,0.9280999999999999
8a3b0ca36be6e6a7a17a,42,0.8863
980bee0a6eee671193cf,42,0.8867999999999999
b2fa39d1c4aac7f58594,42,0.8923
1be5bdc71136e36c9943,42,0.8861
fcc1ea9780872fcab6e1,42,0.8852
a3f451d02dcf8f1fb0b1,42,0.9200999999999999
8d58021fe06359577ff9,42,0.8861
396ccaef0f3f488807f6,42,0.8847999999999999
6a6fa877b544c4f70a8d,42,0.8851
e8bbc0fbea54513c9ad8,42,0.8845999999999999
97e0a48b628d84afdf3e,42,0.8825
2df6c647344d8f935d49,42,0.8814
70d88037c44a5cfbbfe9,42,0.8828999999999999
d3904f5d2d5ccf1a716a,42,0.8871
f6ee0ccde60a10b149ff,42,0.8873
0aef16507cfc8b3192fe,42,0.889
9eca5dcde097c883b3b2,42,0.941
322173775e4abb4971e5,42,1.2059
72af0ca28c4fbcaad759,42,2.1677
172b8be4bea9c5d91749,42,1.6602
bdf7e9801cc5cc2f139c,42,0.8897999999999999
fde191bae001d09ee3fc,42,0.8876999999999999
9dc5cffb23b0c605b925,42,0.9106
aad4e984e12a66e74beb,42,0.8845999999999999
41ab6bea20a47d95df8d,42,0.8898999999999999
e3e910e6acfcd9c0594f,42,0.8845999999999999
53498cbbc4f5d445d73a,42,0.8894
ae66eaa77b313a15a135,42,0.8843
2997be6c323af8cef061,42,0.8852
f350d43e124371dbf8e6,42,0.8846999999999999
076876631bcdf060def9,42,0.8867999999999999
3612477172dcca3fbc74,42,0.8824
1ecdb711b34ece57d602,42,0.8843
679b92bc99e00af4ae79,42,0.8872
6e3c5aae8b168031fbed,42,0.8823
1af45870af0f7a2f5d51,42,0.8894
cbf520209d7f0cccbece,42,0.9137
8da35e06e61763be5e64,42,0.8881
f1e470633f3b8a2da359,42,0.8845999999999999
754f1399892c3fd12af9,42,0.9178
eb0e3fa2d39c7c909c8d,42,0.938
d249da4eeed05d42a67d,42,0.8868999999999999
e560873e2b3f1062be6f,42,0.8835999999999999
723fe84843e1eb54fb64,42,0.8841
a10c733a1dafae9abd19,42,0.8854
be3b645c0e71cfb7260c,42,0.9154
f64bf4b93ad6383087b2,42,0.8862
734b7fce90ae3840dfb0,42,0.8851
6b625ae135c95585f7b4,42,0.8841
508ac55ff697053ceb47,42,0.8854
932f9339d26145e7fd81,42,0.8855999999999999
df7c3c5e8c87478b20b5,42,0.8825
3e4e7d5bf4640c50aed5,42,0.8848999999999999
bdd61c8cf2d3531a345b,42,0.8843
6bf9d1e468e5bf009a1b,42,0.8874
b6f6883c9d182d9ef172,42,0.883
f7d8958de4b374579540,42,0.887
1eb545665ce873b5343b,42,0.8841
4fada0b9c93e1747d351,42,0.8886
4b78aac87bedf9011ed1,42,0.8864
f5250b6dd8a365d1fec0,42,0.8905
99c06d8bfa2c5fb74c51,42,0.8896999999999999
fc0d8f3f24907805b7ed,42,0.89
7b037231679618399ef7,42,0.8882
9ed3c1cb74d34ae532b4,42,0.8847999999999999
26fabaea6236f0b528d5,42,0.888
967ef91e2d2ea44bd10d,42,0.8856999999999999
3ba662a34db9fd0b944d,42,0.8903
9adb28a4f2aed26771c9,42,0.8862
14be3828d93b7f943d73,43,0.8901
ff2ec7c5b3d41c38988d,43,0.9149999999999999
cab925de68e3e8ac5c3b,43,0.9447
81553bcad712cfcb5d96,43,0.889
1db97a6a3b77b8493a85,43,0.9142
b8862b3e75ba359ccb39,43,0.9016
d5ea70f8a36d252ccfd4,43,0.8904
8af0a5fc39c9becb590d,43,0.8851
ed51e2435b67ec462757,43,0.8855999999999999
d8f1f6e642539c4c373e,43,0.8857999999999999
f0c2cd5578097bdfaa47,43,0.8844
e16a99e57f05996adbe0,43,0.8872
8537ae96a8b356dd31ba,43,0.8862
e77d21e6f13eb126bc84,43,0.8865999999999999
bf8af9609328f7326778,43,0.8891
4b6d5f81d650caddd1d3,43,0.8858999999999999
84c78fe65678a9f5a157,43,0.8857999999999999
29bcd677ba4a1363e6a3,43,0.8861
5f947b2f4fdb89150c96,43,0.8857999999999999
a3874ba9e2e0aef45e73,43,0.8837999999999999
493ad36b9b87ca8af574,43,0.8887999999999999
0abda958dc5ccd9e587b,43,0.8862
cb4733c32d96f8a9b743,43,0.8851
b43e5b37cac44fab905e,43,0.8863
30939dc9252ff83f077d,43,0.8842
72a57bcaa39a9e4728e7,43,0.8852
9af831093d13e3ad9ff2,43,0.9158
ca241ff6ac2e8cdb7d29,43,0.8836999999999999
dd5f6e0dcb8d15a8f4a1,43,0.8858999999999999
735f038efe9f80ad84e9,43,0.9171999999999999
6db8cc69bbf5ce1d9890,43,0.886
29392eb9f51a8fb0f559,43,0.889
ffe47653b3031c8de487,43,0.8893
272dd3a8f479eb8d682e,43,0.8865999999999999
22e9a927ee4bf739ba28,43,0.8842
bce81489631bd619e7fe,43,0.8833
c9d1f7bf0e248b9ac897,43,0.884
daa54937de53bcca9856,43,0.8851
07d720076ddd1e676dea,43,0.885
e972fa92139ad70d1dd5,43,0.8835
bbb0e4fc98b045ff64b8,43,0.8878999999999999
793b2cdc4d1b19b95735,43,0.8853
bc22f99b77acb43e6843,43,0.8864
c3f6425799e05dc71dce,43,0.9233
694e1dbb3adcd3e30b58,43,0.8864
7759c1fc0eacd36d2a2b,43,0.8858999999999999
f95cb8fb550dcabd8a24,43,0.8823
3f0ca71a0be2b3b5bc4f,43,0.8841
ec66aa3054e4b2fe3dab,43,0.8826999999999999
ded16b50eb00f95f25e3,43,0.8855
f0ca614476fcaf0c55fb,43,0.8872
dd00aa4f65f3be07bae8,43,0.8858999999999999
72ac83f7d14c09b3bb5e,43,0.8823
9da9ddcb50b43867d4cd,43,0.8837999999999999
ad06960b5da273abbdec,43,1.054
1d6b3520dd73b6eb871c,43,0.8862
10fbc0df676593b51795,43,0.8845999999999999
2b441e28b36fb5d6f9ac,43,0.9886999999999999
758aafc5fcea0a9947b4,43,0.8841
b485bcdebe00fe06f699,43,0.8847999999999999
fbdaa1be9edb46212d28,43,0.8871
05a69b2f55275e6ea99e,43,0.8986
553b39dbbde034991e78,43,0.8874
c4aedb8558bb278dce27,43,0.884
7fa1394349c3f4f5be21,43,0.8848999999999999
fdbcc9228b83c4fe197c,43,0.8835
2bdd1bd732908aaad57e,43,0.8847999999999999
8c2e734beb897f563c1a,43,0.8873
cd557d10efd40b57e165,43,0.8882
bf56b1cc5571b99928d5,43,0.8865999999999999
8075d8a73acc9ed1ffb0,43,0.8884
5dbf9c96a9fb4c20b634,43,0.8893
91e2b69a9afad4ab47a3,43,0.9427
ec1e9e0bdf9ec980f83c,43,0.8864
e1cf5d8876a7143ebea2,43,0.8814
277c6e73d22ba0c33cbd,43,0.9195
53ae267eb5b5d86248eb,43,0.8851
12567968c3dece9abcce,43,0.8836999999999999
df5c751273efb34802e3,43,0.8873
6dfe00f0eb42bf7ce621,43,0.8835999999999999
553b3319cdab3ac7cf90,43,0.884
767081ebe2852aef8bbd,43,0.8852
66de0995db4173c632bf,43,0.886
6b283e07eaad1c3d1be7,43,0.8863
8d47d56ed691b8f4f093,43,0.8843
2fc2dfd48f910df98437,43,0.8857999999999999
4850f9e33f8a9f386e2f,43,0.8875
df0fde713d60396ba059,43,0.8863
52c2e6d5dd7093aabba6,43,0.9136
6fdf9922ac3a152c9ff0,43,0.8856999999999999
fe25deea1b0d89385b4e,43,0.885
331dd3b0d83f0536d3fa,43,0.9161999999999999
5032bedf3ffd80095f86,43,0.884
175eb7d7797a2a403d31,43,0.886
9c679b4cf02a0f5dc5f9,43,0.884
6fe2dc64793e78c1fa30,43,0.8862
cf710c3dcf4b40ac27fe,43,0.8855999999999999
7adff268663f603243c7,43,0.8867999999999999
2fdace960b2f6d50a79c,43,0.8844
0e7804365a4fd87fdb5e,43,0.8877999999999999
bfe381afe6c4f0706f43,44,0.8838999999999999
9e8dd6269cd354af97e8,44,0.8856999999999999
9d725f70c4cf3e75a847,44,0.8847999999999999
f8cbaf936f13ea1107d9,44,0.8837999999999999
f8c8c558d9f55df3390e,44,0.8844
0e9eaa628decb17a3b3f,44,0.8855
11c15cc3fbf94aa8abf7,44,0.8843
90ed64f2d43777ba670b,44,0.8851
8bbba9a88a79e4cee6da,44,0.8863
cb8dc7e6fcbf600c4eb8,44,0.8847999999999999
c722b63c59ee6be4932f,44,0.9181999999999999
3d1ba0bba716ac397de9,44,0.8892
8787feacdcf01a8759ea,44,0.8865999999999999
018ac6bff2743976deda,44,1.137
4fcd742b4a98a6f8fd4d,44,0.8843
4db1b6efc219395a69dd,44,0.9148999999999999
479b0a686b35067bebef,44,0.8945
6b00676f85cdceb7f8e2,44,0.8865999999999999
e1ff1f58493e310aaaf7,44,0.8845
a83ade8bff10db98332f,44,0.885
9c47b57ed60df0ab836e,44,0.8871
eca495e5da0f465fc7d1,44,0.8867999999999999
84fc9d6f4c61a67d57c3,44,0.9354
83fd9a99ea42e60f39bd,44,0.8833
d59570abd36c9adf405f,44,0.8891
aae7b09e3657b9f43495,44,0.8848999999999999
e572cdb146752db9ed31,44,0.8843
744ef8db45fecbba3940,44,0.8835
cad2e379fd3c73060ef4,44,0.8855999999999999
35812af71c1af887f75f,44,0.8858999999999999
0b7aadcadb71a0398fde,44,0.8826999999999999
4c131ff9fa6e9224d5db,44,0.8868999999999999
bc9a41addae93be2f4d8,44,0.8838999999999999
2fc86dc9e874f187b6bc,44,0.8876999999999999
2dbb9f3843cecf2c3723,44,0.8855
0df3da08af386b5957ee,44,0.8854
79c5ece3eeccc40a73f2,44,0.8848999999999999
963612fa0e1ae2377e7f,44,0.94
f55f0d05356d4b7347d5,44,0.8864
cf62cdd82f6eb698c365,44,1.428
8c763ebc64d4a875cf9b,44,0.8846999999999999
5932dcc613c1af55fbd9,44,0.9160999999999999
2f1ff236de9e8c007d8f,44,1.7415999999999998
ca894aea7f3add991c37,44,0.9436
53e148e9e8bbd9c3f70d,44,0.885
18febe17de99aa49d31c,44,0.8844
174956bf47e98b43ff41,44,1.3636
9e0369afd1fc6b5d9dc0,44,1.1497
c17ea5fc1f721e948ade,44,0.8833
2936397175cc2cc67fdb,44,0.8871
48cf56f53daa3b26e935,44,1.0583
5a03e59db7e1bce1d8e5,44,0.8852
63e1f17675c98b3de5c1,44,0.8885
19e887fdbcf5a916369c,44,0.889
dbcf2b0967a7ae4d5878,44,0.8835
2eff18cd2ca663f97a58,44,0.8846999999999999
2fdf450576bafa0a8a77,44,0.8837999999999999
e035cc6debcbbb6827a5,44,0.8846999999999999
51aed05dfcfde5007f92,44,1.1472
759ed925ea2f19a9789d,44,0.8845
c5054ffc26a78b6967be,44,0.8845
ea06dbbc7a3f19393e31,44,0.9029999999999999
33571dd0d26ff49e7d12,44,0.9204
16a9d049d3a9fbceeb47,44,1.1006
2e9b3e242cb301fe76fe,44,0.8833
554ffec40e7b668d0bd9,44,0.9223
78dee5e5007ed3cb652b,44,1.5832
6d5b8c0f4d5a2cf957d6,44,0.8838999999999999
e38847cff8cbc47e9c2e,44,0.8835999999999999
da8f82125abb68acffd5,44,1.8495
390beeab925b7d778ec0,44,0.8848999999999999
bf6d8f8c7196e31636c3,44,0.8873
f7db5b82cb978d9342e8,44,1.13
e5a27d1ad1f55bd196c5,44,0.8855
c4bb0b974a3eea1d5c7b,44,0.8852
b36e7a1cbb514194ef79,44,0.8865999999999999
0bbb579aa2e8d8ab9ef4,44,0.8836999999999999
a97ce138e0fb6648ff5c,44,0.8861
56d2471c1bf977bae744,44,0.8841
1e2a6f109b962bd9fc3f,44,0.8848999999999999
e672382b95d0ae8777b7,44,0.8851
66d2daa77a6dd256067b,44,0.8854
4f0dee5f65cb4603f987,44,0.8834
cafaa64a580fe55eb65e,44,0.8834
fa5886ef17ab5b6819cd,44,0.9148999999999999
1d4a7ed4ccde6ef79920,44,0.8844
e344cf38e7ffee419258,44,0.8865
4f3907951cc74aff71ec,44,0.8878999999999999
f6da45c5e5a13459967f,44,0.8852
262ce56fa27bc0febe07,44,0.8874
5ff4e1acbe54ad9438f4,44,0.8874
263f215aa3bf19b9ab3d,44,0.9082
999dfa68a9ad56f3b982,44,0.9034
9c61df56f34964f436ab,44,0.8944
f84c7a339cedc5476793,44,0.8838999999999999
65994b7d889f1a3ab6dd,44,0.9171999999999999
2f7d2dc3147cf726f4a1,44,0.884
9cf3acfd43a1c81f2b67,44,0.8882
730f3a73a6cdc7656e43,44,0.9002
7efc78b6c632373412fa,44,0.885
f2e3c40ddd6cfd11b59e,45,0.8873
40af4fe0ec6f0c9d73f7,45,0.888
90a4affe43a09f6d5fdc,45,0.89
3d288fa84f979eb50ffc,45,0.8855999999999999
cd772b09bbc517d17a97,45,0.8865999999999999
791dfe6885becc63f2d8,45,0.8893
6eed6ae785f046b3de25,45,0.8842
5bc2bdbd056935ae5ad7,45,0.8856999999999999
c52d10b25bf15dfeaed5,45,0.8857999999999999
9327d8172ad3d5acecbf,45,0.9163
de4f6fab83e185f93236,45,0.8851
d4fd4a40db9a7166ff93,45,0.8851
df0caf0e1098b93dfdbb,45,0.9922
20d4b3e25fe8cdf5765e,45,0.8844
febd5d0fdfd149c51e02,45,0.89
ea75957bd02cc73d78da,45,0.9877999999999999
bdc5135d576ea1e7385b,45,0.8855
dab733f7856631cfecc0,45,0.8835
e8bbf8beaae6638b2c63,45,0.8821
aede254cbc8ee9d82bdb,45,0.8845
3d5c68b6657feac97343,45,0.8858999999999999
dfa0c9e8c30dbdfeea26,45,0.8828999999999999
3c05a9cc43f3e3f5d4fe,45,0.8903
65acccb908db7c5feb4b,45,0.8862
b197f02ccddd3752ab97,45,0.8844
a37f2caead69b4e8ee19,45,0.8844
c36f1155fc69ddbac556,45,0.8846999999999999
1748c57df4017f767afa,45,0.9396
cbf7c430c562f3c6f9e5,45,0.8876999999999999
e512d6d8356fcba56be9,45,0.8875
9e25f6087f17b824e7bf,45,0.8887999999999999
8ff9587e1fafb072e446,45,0.8904
7dfcf71eee21783b045a,45,0.8936999999999999
f51b7a5a7729cc7916ad,45,0.8842
93ea48dbc71de36a1fc7,45,0.8835
4ec2ca56a7cf7b8dbacc,45,0.8837999999999999
39aab9bb3898a3bafbd1,45,0.8926999999999999
d017052dab6f372e6ef7,45,0.8845
d4c66f2e96ff8e92549e,45,0.8838999999999999
faec917f1e2271639f96,45,0.8847999999999999
c2f77e76e5145e3c7538,45,0.8905
cec635f3baed05fe0ad8,45,0.8825
24bfacf5920be3d7a27e,45,0.8962
546796e6a23d144ff7db,45,0.8866999999999999
6e8d9d5e91e6b3a7633a,45,0.8877999999999999
f8c1dd9f40f76e39b8c6,45,0.888
9ef76a06b76b26faea14,45,0.9150999999999999
b1ff936ebc1c3acc06e7,45,0.8891
f3a1670dfb5af2cb0be8,45,0.883
fa83d9fbda1ec7268936,45,0.8855999999999999
9e892d899faabb85baee,45,0.8874
05ad136ce9f527fb5d66,45,0.8835
46fa32d671419fb8ef57,45,0.8871
fb82f8665eff4421ed36,45,0.8896999999999999
25cfb5847eb5bc8d91ed,45,0.8858999999999999
c71ded5b6fed01769165,45,0.8882
07bce8bbb3ff528476a6,45,0.8886999999999999
4c5f23f3dfb2980be1d7,45,0.8847999999999999
b5ae7ca73ed0773a42b5,45,0.8926999999999999
9abbda9f21af5e274cca,45,0.8844
b341eba7c60967e769b7,45,0.8858999999999999
f5db36e6b6f8299e2133,45,0.8931
b6d04772d68aee7ece39,45,0.8851
b4a359bbf174ebe06f2c,45,0.8836999999999999
89841fcf5daaceb23afe,45,0.9043
8ad175233cfae77cd355,45,0.8871
fe78bc86c21ee1ea6eb5,45,0.8846999999999999
a30ff7e97c760bd67213,45,0.9621999999999999
e27bdddb6580f93e58c3,45,0.8866999999999999
8160e3ffdfd4215e399f,45,0.8873
ee53a7799e8d09bdd295,45,0.8906
953bb36eb3279653cdd8,45,0.8865999999999999
f76ccd6a732d6273f0e4,45,0.8856999999999999
f8f714b794f6597306c7,45,0.8835999999999999
749fc8bec6ebe0695cab,45,0.8851
f84e6392eebed1814fb7,45,0.882
d6d7a8b1dbdcf86c507c,45,0.889
8579c8db5ef85a3ce96b,45,0.9128999999999999
77349057f79d4a9ec8ed,45,0.8886999999999999
f0b6ece7d1f7c48cce45,45,0.8836999999999999
f302fb3e9b05f4a15e9f,45,0.8878999999999999
1e3e60afcf6e0ed8e2d7,45,0.8872
fb634f7cb543bd409679,45,0.8893
4725a137c3b63be7b3da,45,0.9233
76e63ecccda6cf467073,45,0.8845
7c8ce58841f67617fefa,45,0.8865999999999999
ff8504fd1fb4c81bbc79,45,0.889
da6e3998fb00f86f3e9e,45,0.9007
d579cc6e5ebced58b342,45,0.8863
174bd797db430f7c46d6,45,0.8847999999999999
4c767b2cfafbe3b65085,45,0.9549
